Report_Id,Crime_Type,,Crime_Detail,Year_Key,Street_Address,Datetime
"1717415752b4968a","Burglary","","BURGLARY 2ND - RESIDENCE - FORCE","2020-00073720","2000 BLOCK  RIGBY ST","4/12/2020 @ 10:32 AM"
"1716ee7d8581b07d","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE - METHAMPHETAMINE POSSESS","2020-00073547","POLK ST","4/12/2020 @ 2:00 AM"
"1716ee7d8581b07d","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00073309","2300 BLOCK  DILLARD ST","4/11/2020 @ 8:35 PM"
"1716ee7d8581b07d","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00073200","400 BLOCK  EARL PL","4/11/2020 @ 6:00 PM"
"1716ee7d8581b07d","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00072601","2300 BLOCK  PALMETTO ST","4/10/2020 @ 9:25 PM"
"1716ee7d66a2d8b1","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00073382","2900 BLOCK  SUNSET ST","4/11/2020 @ 8:00 PM"
"17169c67fc170cc5","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00072561","2300 BLOCK  HIGHLAND AVE","4/10/2020 @ 8:00 PM"
"17169c67fc170cc5","Homicide","","HOMICIDE/MURDER - NON-FAMILY STRONG ARM","2020-00072426","ARBA ST  & S  MCDONOUGH ST","4/10/2020 @ 5:14 PM"
"17169c67fc170cc5","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00072003","800 BLOCK  FOREST AV","4/10/2020 @ 1:10 AM"
"17169c67fc170cc5","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00071962","800 BLOCK UNIVERSITY DR","4/9/2020 @ 11:08 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00071938","300 BLOCK  CLOVERDALE RD","4/9/2020 @ 10:25 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00071886","400 BLOCK W  FAIRVIEW AV","4/9/2020 @ 9:43 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00071809","800 BLOCK W  FAIRVIEW AV","4/9/2020 @ 7:25 PM"
"17169c67fc170cc5","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE -  AMPHETAMINE POSSESS","2020-00071791","UPPER WETUMPKA RD","4/9/2020 @ 7:10 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00071341","1600 BLOCK  UPPER WETUMPKA RD","4/9/2020 @ 4:30 AM"
"17169c67fc170cc5","Burglary","","BURGLARY 3RD - NON-RESIDENCE - NO FORCE","2020-00071306","300 BLOCK  BIBB ST","4/9/2020 @ 3:00 AM"
"17169c67fc170cc5","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00070852","1900 BLOCK  GIBBS DR","4/8/2020 @ 2:00 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00070828","3100 BLOCK  DAY ST","4/8/2020 @ 12:00 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00070708","0 BLOCK W  FAIRVIEW AV","4/8/2020 @ 9:20 AM"
"17169c67fc170cc5","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00070728","1200 BLOCK  HIGHLAND AV","4/7/2020 @ 6:00 PM"
"17169c67fc170cc5","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00070231","600 BLOCK E  JEFFERSON ST","4/7/2020 @ 5:15 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 3RD - FROM RESIDENCE","2020-00070740","900 BLOCK E  EDGEMONT AV","4/7/2020 @ 3:00 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00069526","800 BLOCK W  FAIRVIEW AV","4/6/2020 @ 6:10 PM"
"17169c67fc170cc5","Assault","","HARASSMENT","2020-00069527","1700 BLOCK  CARTER HILL RD","4/6/2020 @ 6:00 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00069571","900 BLOCK  ERSKINE ST","4/6/2020 @ 5:56 PM"
"17169c67fc170cc5","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00069464","700 BLOCK  VICTOR TULANE CIR","4/6/2020 @ 3:00 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00069320","500 BLOCK  EARLY ST","4/6/2020 @ 11:00 AM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00069300","1000 BLOCK  BUFORD ST","4/6/2020 @ 10:25 AM"
"17169c67fc170cc5","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00069115","300 BLOCK  ARTHUR ST","4/6/2020 @ 2:15 AM"
"17169c67fc170cc5","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00068958","1700 BLOCK  PINE ST","4/5/2020 @ 9:14 PM"
"17169c67fc170cc5","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00068921","1200 BLOCK S  HOLT ST","4/5/2020 @ 8:30 PM"
"17169c67fc170cc5","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00068930","BOYCE ST","4/5/2020 @ 8:00 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00068823","200 BLOCK W  FAIRVIEW AVE","4/5/2020 @ 6:28 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00068562","300 BLOCK  MEEHAN ST","4/5/2020 @ 9:30 AM"
"17169c67fc170cc5","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00068818","900 BLOCK  VICTOR TULANE CIR","4/5/2020 @ 8:00 AM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00068471","N HOLT ST","4/5/2020 @ 6:00 AM"
"17169c67fc170cc5","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00068452","1900 BLOCK  HIGHLAND AVE","4/5/2020 @ 4:24 AM"
"17169c67fc170cc5","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00068258","1500 BLOCK  ST CHARLES AV","4/4/2020 @ 9:06 PM"
"17169c67fc170cc5","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00068347","600 BLOCK  COLUMBIA AV","4/3/2020 @ 11:18 PM"
"17169c67fc170cc5","Robbery","","ROBBERY 1ST - STREET - STRONG ARM","2020-00067597","1300 BLOCK  HILL ST","4/3/2020 @ 9:40 PM"
"17169c67fc170cc5","Fraud","","THEFT OF SERVICES 4TH - $500 OR LESS","2020-00067590","1400 BLOCK  BRAGG ST","4/3/2020 @ 9:00 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00069516","SAMPSON ST","4/3/2020 @ 4:00 PM"
"17169c67fc170cc5","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00068026","1400 BLOCK  AARON ST","4/3/2020 @ 1:00 PM"
"17169c67fc170cc5","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00068680","3300 BLOCK  ROSA L PARKS AV","4/3/2020 @ 8:00 AM"
"17169c67fc170cc5","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00067279","100 BLOCK  ARLINGTON RD","4/2/2020 @ 12:00 PM"
"17169c67fc170cc5","Drugs / Alcohol Violations","","DRUG TRAFFICKING","2020-00065553","HILLDALE DR  &  GIBBS DR","3/31/2020 @ 9:48 PM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00070189","2000 BLOCK  POPLAR ST","3/30/2020 @ 12:01 AM"
"17169c67fc170cc5","Theft / Larceny","","THEFT 1ST - FROM PUBLIC BUILDING","2020-00067296","800 BLOCK W  FAIRVIEW AV","3/28/2020 @ 9:30 PM"
"17169c67f327135c","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00072149","3000 BLOCK  TEXAS ST","4/10/2020 @ 7:00 AM"
"17169c67f327135c","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00071551","2000 BLOCK  MIDWAY ST","4/9/2020 @ 1:00 AM"
"17169c67f327135c","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE - COCAINE - POSESS","2020-00070927","2700 BLOCK  BILTMORE AV","4/8/2020 @ 3:30 PM"
"17169c67f327135c","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00070894","2700 BLOCK  BILTMORE AVE","4/8/2020 @ 3:28 PM"
"17169c67f327135c","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE - COCAINE - POSESS","2020-00070753","BILTMORE AVE  &  CLIFF RD","4/8/2020 @ 10:50 AM"
"17169c67f327135c","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00070840","1800 BLOCK  AUSTIN ST","4/8/2020 @ 12:01 AM"
"17169c67f327135c","Theft / Larceny","","THEFT 3RD - FROM RESIDENCE","2020-00070672","1600 BLOCK  CROUSON ST","4/7/2020 @ 9:30 PM"
"17169c67f327135c","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00070865","2800 BLOCK  LOWER WETUMPKA RD","4/7/2020 @ 4:30 PM"
"17169c67f327135c","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 1ST - MARIJUANA - POSSESS","2020-00069987","3100 BLOCK  COTTON ST","4/7/2020 @ 8:30 AM"
"17169c67f327135c","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00069829","3200 BLOCK  TEXAS ST","4/7/2020 @ 1:52 AM"
"17169c67f327135c","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00069998","500 BLOCK  CLIFF RD","4/6/2020 @ 10:00 PM"
"17169c67f327135c","Assault","","HARASSMENT","2020-00068636","1800 BLOCK  COTTON CT","4/5/2020 @ 12:20 PM"
"17169c67f327135c","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00069269","800 BLOCK  NORTH PASS RD","4/4/2020 @ 9:00 PM"
"17169c67f327135c","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00068268","2000 BLOCK  AMOS ST","4/4/2020 @ 6:30 PM"
"17169c67f327135c","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00067901","1800 BLOCK  AUSTIN ST","4/3/2020 @ 11:00 AM"
"17169c67f327135c","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00072393","1900 BLOCK  SPEIGLE ST","4/3/2020 @ 8:00 AM"
"17169c67f327135c","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00068789","2000 BLOCK  TERESA ST","4/2/2020 @ 8:00 AM"
"17169c67f327135c","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE - METHAMPHETAMINE POSSESS","2020-00058542","GIBSON ST","3/22/2020 @ 5:40 PM"
"171409c7ffb1c1c5","Assault","","DOMESTIC VIOLENCE 3RD - MENACING - GUN/KNIFE/STRON ARM/OTHER WEAPON","2020-00066163","1900 BLOCK  JOHNSON ST","4/1/2020 @ 6:30 PM"
"171409c7ffb1c1c5","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00065912","3000 BLOCK  BAFFIN DR","3/29/2020 @ 2:00 PM"
"171409c7f4acafdf","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00066743","3300 BLOCK S  HULL ST","4/2/2020 @ 5:00 PM"
"171409c7f4acafdf","Theft / Larceny","","THEFT 1ST - FROM YARDS","2020-00066567","700 BLOCK  PARK AV","4/2/2020 @ 11:00 AM"
"171409c7f4acafdf","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00066488","N UNIVERSITY DR / S UNION ST","4/2/2020 @ 8:40 AM"
"171409c7f4acafdf","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00066383","2300 BLOCK  CHERRY ST","4/2/2020 @ 2:40 AM"
"171409c7f4acafdf","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00066511","100 BLOCK  MADISON AV","3/26/2020 @ 7:00 AM"
"1713b77f1e513296","Homicide","","HOMICIDE/MURDER - NON-FAMILY GUN","2020-00066238","2200 BLOCK  CHERRY ST","4/1/2020 @ 9:00 PM"
"1713b77f1e513296","Vandalism","","CRIMINAL MISCHIEF 2ND - OTHER","2020-00066099","HARRIS WAY","4/1/2020 @ 5:08 PM"
"1713b77f1e513296","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00066037","1000 BLOCK  BUFORD ST","4/1/2020 @ 3:30 PM"
"1713b77f1e513296","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00066064","1700 BLOCK S  HULL ST","4/1/2020 @ 11:00 AM"
"1713b77f1e513296","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00065621","300 BLOCK  CRAMER AV","3/31/2020 @ 11:45 PM"
"1713b77db10ed717","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00066164","1900 BLOCK  JOHNSON ST","4/1/2020 @ 6:00 PM"
"1713b77db10ed717","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00065995","0 BLOCK  PICKETT ST","4/1/2020 @ 12:00 PM"
"171364cfb3af7627","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00065666","1300 BLOCK  MAPLE ST","4/1/2020 @ 1:00 AM"
"171364cfb3af7627","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00065535","3400 BLOCK  ROSA L PARKS AV","3/31/2020 @ 9:00 PM"
"171364cfb3af7627","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00065352","2300 BLOCK  STARR ST","3/31/2020 @ 4:20 PM"
"171364cfb3af7627","Theft / Larceny","","THEFT 1ST - FROM RESIDENCE","2020-00065123","3300 BLOCK S  HULL ST","3/30/2020 @ 1:00 PM"
"171364cf996192d1","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE - METHAMPHETAMINE POSSESS","2020-00065138","SUMTER AVE","3/31/2020 @ 10:49 AM"
"17131307e606179f","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00064504","1900 BLOCK  RIGBY ST","3/30/2020 @ 1:20 PM"
"17131307e606179f","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00064548","2100 BLOCK  GIBSON ST","3/29/2020 @ 7:30 PM"
"17131307e606179f","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00063860","3400 BLOCK  LOWER WETUMPKA RD","3/29/2020 @ 7:00 PM"
"17131307e606179f","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00063680","1600 BLOCK  FEDERAL DR","3/29/2020 @ 1:40 PM"
"17131307e606179f","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00063247","1900 BLOCK  COLISEUM BLVD","3/28/2020 @ 7:00 PM"
"17131307e606179f","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00062885","3400 BLOCK  EAST ST","3/28/2020 @ 10:04 AM"
"17131307e606179f","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00064484","4000 BLOCK  VANDIVER CT","3/28/2020 @ 8:00 AM"
"17131307e606179f","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00062928","2000 BLOCK  SPEIGLE ST","3/27/2020 @ 10:00 PM"
"17131307e606179f","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00062877","3500 BLOCK  MANLEY DR","3/26/2020 @ 7:00 PM"
"17131307e606179f","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00063613","1700 BLOCK  HAROLD ST","3/25/2020 @ 3:30 PM"
"17131307e1194fba","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00064689","800 BLOCK W  FAIRVIEW AV","3/30/2020 @ 7:02 PM"
"17131307e1194fba","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00064461","0 BLOCK S  HAARDT DR","3/30/2020 @ 12:40 PM"
"17131307e1194fba","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00064556","600 BLOCK  COLUMBIA AV","3/30/2020 @ 4:00 AM"
"17131307e1194fba","Assault","","HARASSMENT - SIMPLE ASSAULT","2020-00064059","800 BLOCK  RIDGEMONT AV","3/29/2020 @ 11:20 PM"
"17131307e1194fba","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00064048","200 BLOCK  DICKERSON ST","3/29/2020 @ 11:15 PM"
"17131307e1194fba","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00064325","3500 BLOCK S  PERRY ST","3/29/2020 @ 11:00 PM"
"17131307e1194fba","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00064120","500 BLOCK W  FAIRVIEW AV","3/29/2020 @ 11:00 PM"
"17131307e1194fba","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00063652","1800 BLOCK  GIBBS CIR","3/29/2020 @ 12:45 PM"
"17131307e1194fba","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00063627","2400 BLOCK  COUNCIL ST","3/29/2020 @ 11:50 AM"
"17131307e1194fba","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00064328","1200 BLOCK S  PERRY ST","3/29/2020 @ 8:00 AM"
"17131307e1194fba","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00064538","3100 BLOCK  NORMAN BRIDGE RD","3/29/2020 @ 4:00 AM"
"17131307e1194fba","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00063249","1000 BLOCK  DAY STREET RD","3/28/2020 @ 8:45 PM"
"17131307e1194fba","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00063230","400 BLOCK W  FAIRVIEW AV","3/28/2020 @ 8:10 PM"
"17131307e1194fba","Assault","","ASSAULT 1ST - NON-FAMILY - GUN","2020-00063201","800 BLOCK UNIVERSITY DR","3/28/2020 @ 7:52 PM"
"17131307e1194fba","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00063117","1800 BLOCK  MICHAEL ST","3/28/2020 @ 5:30 PM"
"17131307e1194fba","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00063061","600 BLOCK N  PERRY ST","3/28/2020 @ 3:30 PM"
"17131307e1194fba","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00062875","2500 BLOCK  COLLEGE ST","3/28/2020 @ 2:30 AM"
"17131307e1194fba","Assault","","ASSAULT 3RD AGGRAVATED NON-FAMILY - GUN","2020-00062712","W  FAIRVIEW AVE  &  ROSA L PARKS AVE","3/27/2020 @ 11:30 PM"
"17131307e1194fba","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2020-00062517","1900 BLOCK  GIBBS DR","3/27/2020 @ 8:00 PM"
"17131307e1194fba","Theft / Larceny","","THEFT 4TH - FROM A PUBLIC BUILDING","2020-00062440","1200 BLOCK  CARTER HILL RD","3/27/2020 @ 6:20 PM"
"17131307e1194fba","Motor Vehicle Theft","","COMM. UNAUTHORIZED USE OF AUTO","2020-00063479","700 BLOCK W  SHAWNEE DR","3/21/2020 @ 2:00 PM"
"17121af4d8308c06","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00062678","300 BLOCK W  FAIRVIEW AV","3/27/2020 @ 11:00 PM"
"17121af4d8308c06","Assault","","HARASSMENT","2020-00062497","400 BLOCK  PERCY DR","3/27/2020 @ 7:20 PM"
"17121af4d8308c06","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00062483","BOYCE ST","3/27/2020 @ 7:20 PM"
"17121af4d8308c06","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00062503","3200 BLOCK  LILES CT","3/27/2020 @ 1:30 PM"
"17121af4d8308c06","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00062075","300 BLOCK  LIBERTY ST","3/27/2020 @ 5:00 AM"
"17121af4d8308c06","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00061987","2400 BLOCK  CROSSWAY DR","3/27/2020 @ 12:00 AM"
"17121af4d8308c06","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00062206","1500 BLOCK  MT MEIGS RD","3/26/2020 @ 5:00 PM"
"17121af457f11bc3","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00062492","0 BLOCK  MICHIGAN AV","3/27/2020 @ 7:53 PM"
"17121af457f11bc3","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00062209","200 BLOCK  BROADWAY ST","3/26/2020 @ 10:00 PM"
"1711ca4219689bb3","Assault","","HARASSMENT","2020-00061566","900 BLOCK  OAKBROOK DR","3/26/2020 @ 2:45 PM"
"1711ca4219689bb3","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00061429","300 BLOCK  COLISEUM BLVD","3/26/2020 @ 11:01 AM"
"1711ca4219689bb3","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00061085","0 BLOCK E  VANDIVER BLVD","3/25/2020 @ 10:32 PM"
"1711ca4219689bb3","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00061321","200 BLOCK  DYAS DR","3/25/2020 @ 8:45 PM"
"1711ca420d1d6ec4","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00061925","400 BLOCK W  FAIRVIEW AV","3/26/2020 @ 11:01 PM"
"1711ca420d1d6ec4","Weapons","","LICENSE TO CARRY PISTOL REQUIRED","2020-00061872","VICTOR TULANE CIR","3/26/2020 @ 8:03 PM"
"1711ca420d1d6ec4","Assault","","HARASSMENT","2020-00061757","100 BLOCK  DEXTER AVE","3/26/2020 @ 7:00 PM"
"1711ca420d1d6ec4","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00061359","2400 BLOCK  HIGHLAND AV","3/26/2020 @ 8:40 AM"
"1711ca420d1d6ec4","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00061344","2200 BLOCK  CARTER HILL RD","3/26/2020 @ 3:00 AM"
"1711ca420d1d6ec4","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00061211","1100 BLOCK  BRAGG ST","3/26/2020 @ 2:35 AM"
"1711ca420d1d6ec4","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00061298","2400 BLOCK  HIGHLAND AV","3/25/2020 @ 10:00 PM"
"1711ca420d1d6ec4","Theft / Larceny","","THEFT 2ND - FROM YARD","2020-00061352","300 BLOCK  BUFORD ST","3/25/2020 @ 8:00 PM"
"1711ca420d1d6ec4","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00061421","800 BLOCK  HUTCHINSON ST","3/25/2020 @ 6:00 PM"
"1711ca420d1d6ec4","Theft / Larceny","","THEFT 4TH - FROM A PUBLIC BUILDING","2020-00061483","200 BLOCK  COMMERCE ST","3/25/2020 @ 10:32 AM"
"1711ca420d1d6ec4","Fraud","","THEFT 3RD - CREDIT CARD/ATM FRAUD","2020-00061456","2400 BLOCK SPRUCE","3/19/2020 @ 1:00 PM"
"171176e32c309c1c","Assault","","ASSAULT 1ST - NON-FAMILY - GUN","2020-00061144","600 BLOCK  COBB ST","3/26/2020 @ 12:01 AM"
"171176e32c309c1c","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00060738","800 BLOCK W  FAIRVIEW AV","3/25/2020 @ 1:11 PM"
"171176e32c309c1c","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00060758","1500 BLOCK  DUNBAR ST","3/25/2020 @ 1:00 PM"
"171176e32c309c1c","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE - OPIUM OR DERIVATIVE - POSESS","2020-00060639","S  HOLT ST  &  EARLY ST","3/25/2020 @ 11:11 AM"
"171176e32c309c1c","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00060689","100 BLOCK  HOBBIE DR","3/25/2020 @ 9:45 AM"
"171176e32c309c1c","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00060613","800 BLOCK  FOREST AV","3/25/2020 @ 7:30 AM"
"171176e32c309c1c","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00060813","200 BLOCK W  JEFF DAVIS AV","3/24/2020 @ 9:00 PM"
"171176e32c309c1c","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00060694","2200 BLOCK W  FAIRVIEW AV","3/21/2020 @ 9:36 PM"
"171176e26826a16b","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00061167","2600 BLOCK GUNTER PARK DR","3/26/2020 @ 12:20 AM"
"171176e26826a16b","Assault","","HARASSMENT - SIMPLE ASSAULT","2020-00060919","1700 BLOCK  GIBSON ST","3/25/2020 @ 6:50 PM"
"171176e26826a16b","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2020-00060705","600 BLOCK  OAKBROOK DR","3/25/2020 @ 12:51 PM"
"171124a556d1f1d5","Assault","","DOMESTIC VIOLENCE 3RD - RECKLESS ENDANGERMENT","2020-00060422","300 BLOCK N  RIPLEY ST","3/25/2020 @ 2:55 AM"
"171124a556d1f1d5","Burglary","","BURGLARY 1ST - RESIDENCE - FORCE","2020-00060402","2400 BLOCK  POPLAR ST","3/25/2020 @ 1:50 AM"
